Country Name,"Time","Adolescent fertility rate (births per 1,000 women ages 15-19)","Annual freshwater withdrawals, total (% of internal resources)","Births attended by skilled health staff (% of total)","CO2 emissions (metric tons per capita)","Contraceptive prevalence, any methods (% of women ages 15-49)","Electric power consumption (kWh per capita)","Energy use (kg of oil equivalent per capita)","External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)","Foreign direct investment, net inflows (BoP, current US$)","Forest area (sq. km)","GNI per capita, Atlas method (current US$)","GNI per capita, PPP (current international $)","GNI, Atlas method (current US$)","GNI, PPP (current international $)","High-technology exports (% of manufactured exports)","Immunization, measles (% of children ages 12-23 months)","Income share held by lowest 20%","Life expectancy at birth, total (years)","Mobile cellular subscriptions (per 100 people)","Mortality rate, under-5 (per 1,000 live births)","Net barter terms of trade index (2000 = 100)","Net migration","Net official development assistance and official aid received (current US$)","Personal remittances, received (current US$)","Population density (people per sq. km of land area)","Population growth (annual %)","Population, total","Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)","Poverty headcount ratio at national poverty lines (% of population)","Prevalence of HIV, total (% of population ages 15-49)","Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)","School enrollment, primary (% gross)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","Statistical Capacity score (Overall average)","Surface area (sq. km)","Terrestrial and marine protected areas (% of total territorial area)","Time required to start a business (days)","Total debt service (% of exports of goods, services and primary income)","Urban population growth (annual %)","GDP (current US$)"
Mexico,"1960","116.4508","","","1.67099014109949","","","","","6.769","","","","","","","","","","57.077","0","150.2","","","-2190000","","","3.11850759656585","37771859","","","","","","","","","","","","","","4.74336734458669","13040000000"
Mexico,"1961","116.6804","","","1.67596132900902","","","","","6.768","","","","","","","","","","57.668","","143.9","","","68120000","","20.0447830448314","3.11265537030025","38966056","","","","","","","","","","1964380","","","","4.74836440825959","14160000000"
Mexico,"1962","116.91","","","1.58748502530854","","","","","6.77","","","360","","14659119018.1453","","","","","58.193","","138.4","","-409085","28940000","","20.6771362432161","3.10596378859192","40195319","","","","","","","","","","1964380","","","","4.71726041725495","15200000000"
Mexico,"1963","116.91","","","1.6005283972076","","","","","6.775","","","390","","16311307146.0803","","","","","58.656","","133.7","","","15630000","","21.3289276987577","3.10356987278023","41462369","","","","","","","","","","1964380","","","","4.68743535829883","16960000000"
Mexico,"1964","116.91","","","1.73665836206751","","","","","6.78","","","440","","18855206802.6928","","","","","59.069","","129.6","","","-12910000","","22.0021497466499","3.10759050974029","42771079","","","","","","","","","","1964380","","","","4.66306402769476","20080000000"
Mexico,"1965","116.91","","","1.7053551511016","","","","","6.783","","","480","","21111058885.793","","","","","59.447","0","125.8","","","40430000","","22.6980390442141","3.11383706972012","44123853","","","","","","","","","","1964380","","","","4.6382038473177","21840000000"
Mexico,"1966","116.91","","","1.77792525470874","","","","","6.779","","","510","","23401113479.3456","","","","","59.807","","122.3","","","41540000","","23.4161048380874","3.11454915399194","45519737","","","","","","","","","","1964380","","","","4.61423447115065","24320000000"
Mexico,"1967","116.91","","","1.91884866427033","","","","","6.764","","","560","","26060824906.1419","","","","","60.165","","118.8","","-616085","40800000","","24.1550492553821","3.10694105640689","46956208","","","","","","","","","","1964380","","","","4.577395349111","26560000000"
Mexico,"1968","116.0652","","","1.94063700317633","","","","","6.734","","","610","","29675397414.8851","","","","","60.536","","115.4","","","69910000","","24.9142066411173","3.09447514637208","48431972","","","","","","","","","","1964380","","","","4.54013970518582","29360000000"
Mexico,"1969","115.2204","","","2.04798731828087","","","","","6.684","","","640","","31986204213.1845","","","","","60.932","","111.7","","","58050000","","25.6926767663777","3.07678119642359","49945279","","","","","","","","","","1964380","","","","4.49154346786841","32480000000"
Mexico,"1970","114.3756","","","2.21528721113017","","","","7097271963.6","6.611","312107000","","680","","35266740084.2265","","","","","61.362","0","107.8","","","80140000","","26.4891406671982","3.05288622930265","51493565","","","","","","","","","","1964380","","","","4.40386458085075","35520000000"
Mexico,"1971","113.5308","","","2.38032751408993","","507.513955409123","809.63853728287","7627450073.8","6.51","307000000","","730","","38690930979.012","","","","","61.829","","104","","","41640000","","27.3033632552278","3.02750279016519","53076373","","","","","","101.900596618652","0.885500013828278","21.1459102630615","","1964380","","","","4.30361432962865","39200000000"
Mexico,"1972","112.686","","","2.42200607157334","","551.234803810273","869.190757796182","8351504526.6","6.382","178385000","","820","","44861163667.1311","","","","","62.327","","100.2","","-920380","58580000","","28.1334103243396","2.9947958812121","54689943","","","","","","104.037117004395","0.872439980506897","22.831750869751","","1964380","","","","4.24656724533499","45200000000"
Mexico,"1973","111.7502","","","2.56182101356851","","582.377379796426","933.093819199147","10667132065.7","6.23","457000000","","990","","55653814190.368","","","","","62.845","","96.6","","","61100000","","28.9741521129659","2.9446276510044","56324303","","","","","","106.156341552734","","25.54714012146","","1964380","","","","4.17113519752213","55280000000"
Mexico,"1974","110.8144","","","2.67407802921134","","627.376316969278","964.951250374266","14080544375.1","6.057","508756000","","1210","","70206012348.519","","","","","63.378","","93.2","","","52960000","","29.8190817665063","2.87443902368965","57966804","","","","","","108.88362121582","0.890600025653839","28.2493591308594","","1964380","","","","4.07963288056998","72000000000"
Mexico,"1975","109.8786","","","2.7592338894778","","655.885633247631","992.225014001068","18381411868.8","5.866","458411000","","1460","","87094137870.0272","","","","","63.922","0","90","","","56190000","","30.6633159289076","2.79185028993388","59607953","","","","","68.4922790527344","108.034851074219","0.873549997806549","30.6583309173584","","1964380","","","","3.97313350586591","88000000000"
Mexico,"1976","108.9428","","","3.00672469420182","","694.815126630841","1033.43763506824","24139106860.2","5.661","731451000","","1540","","94138488575.489","","","","","64.467","0","86.9","","","61200000","","31.5039944443016","2.70473263242892","61242190","","","","","70.3780822753906","109.189079284668","0.862839996814728","34.2835884094238","","1964380","","","","3.86435056237654","89025974025.974"
Mexico,"1977","108.007","","","3.06740619593448","30.3","737.42757325393","1088.61589940738","31382393509.7","5.448","327102000","","1480","","92835930645.4981","","","","","65.009","0","83.7","","-1253817","49140000","","32.341316906299","2.62312284369101","62869903","","","","","75.9962387084961","112.374816894531","0.917169988155365","37.1925506591797","","1964380","","","","3.7569884111047","81814159292.0354"
Mexico,"1978","105.9622","","","3.45220080995901","40","794.667867299645","1186.65204204074","35905344399.6","5.234","658163000","","1590","","102383398396.585","","","","","65.54","0","80.4","","","14960000","","33.1772262661077","2.55181107222824","64494869","","","","","76.2357864379883","112.14803314209","0.917760014533997","38.8593292236328","","1964380","","","","3.66526514766348","102500000000"
Mexico,"1979","103.9174","","","3.642771220819","37.8","840.467705646568","1269.80796367764","42974454788.9","5.024","1332000000","","1890","","125181576753.268","","","","","66.055","0","76.8","","","71690000","177000000","34.015225185833","2.49445392602113","66123897","","","","","80.3173828125","116.19490814209","0.931400001049042","42.1796684265137","","1964380","","","66.068585604802","3.58498354189634","134561403508.772"
Mexico,"1980","101.8726","","","3.96175177798938","","887.054057878285","1403.66695939982","57574370375.6","4.823","2090000000","","2560","","173666910349.926","","","35","","66.553","0","73.1","305.3571429","","55390000","1039000000","34.8575693819285","2.44620885626553","67761372","","","","","83.0970916748047","116.428199768066","0.941869974136353","44.8694496154785","","1964380","","","45.7863966269229","3.4963397707143","205139086956.522"
Mexico,"1981","99.8278","","","4.09940360442248","","926.670534061215","1463.21454542227","78412639827.2","4.636","3078000000","","3270","","227059580523.585","","","33","","67.031","0","69.4","306.557377","","98790000","1220000000","35.704428611847","2.40044193141247","69407624","","","","","84.4060516357422","116.380767822266","0.95184999704361","48.2670402526855","","1964380","","","47.8359621437608","3.19768826580318","263959336734.694"
Mexico,"1982","97.783","13.6845965770171","","4.28994489538178","47.7","980.950187995399","1495.75670262485","86274650447.2","4.463","1901000000","","3000","","212958498231.84","","","37","","67.493","0","65.8","245.3125","-1273198","139070000","1226000000","36.5537457239127","2.35089312872875","71058654","","","","","84.2836837768555","115.078887939453","0.953140020370483","52.5905303955078","","1964380","","","52.5355046045283","3.13441584414033","184609157801.418"
Mexico,"1983","95.9352","","","3.82953278094457","","999.899613940715","1376.33413299721","93158274474.3","4.304","2192000000","","2400","","174734165273.919","","","23","","67.942","0","62.4","207.3529412","","131340000","1391000000","37.4028647856169","2.29636369016345","72709299","","","","","85.0461883544922","114.486389160156","0.940959990024567","54.4838104248047","","1964380","","","46.8009699060707","3.06938003062739","156159198584.513"
Mexico,"1984","94.0874","","","3.73389480998998","","1038.42996490602","1406.27584516814","95016521283.5","4.158","1542000000","","2200","","163725447994.847","","","21","","68.38","0","59.4","197.1428571","","82790000","1561000000","38.248221919288","2.23497733889267","74352631","","","","","88.0250091552734","114.458358764648","0.947780013084412","55.7280807495117","","1964380","","","46.5924473202184","2.9947562926803","184261495828.367"
Mexico,"1985","92.2396","","","3.79689382502","","1077.43149712072","1429.45186049311","97063210490.8","4.026","1984000000","","2270","","172818531008.96","","","64","","68.809","0","56.7","173.9130435","","144150000","1616000000","39.0871601635845","2.16969550764444","75983485","","","","","86.3508071899414","113.264938354492","0.949490010738373","55.1568908691406","","1964380","","","45.2481307971164","2.91649485557415","195219789801.479"
Mexico,"1986","90.3918","","","3.7959089292507","","1095.6312920029","1361.72059628837","101083076236.3","3.904","2036000000","","2080","","161138352531.819","","","60","","69.232","0","54.1","109.3333333","","251150000","1771000000","39.9182581856529","2.10397893691626","77599098","","","","","88.0082778930664","113.3173828125","0.962970018386841","55.4127006530762","","1964380","","","45.7553650178212","2.83948248993254","134550096436.744"
Mexico,"1987","88.544","","69.4","3.8807654628535","52.7","1141.50135780795","1403.20996641405","109652607038.7","3.79","1184000000","","2040","","161904848702.953","","","54","","69.649","0","51.7","113.253012","-1835537","155500000","1985000000","40.741830293989","2.04215181368528","79200081","","","","","88.7511520385742","113.209846496582","0.965020000934601","54.8312797546387","","1964380","","","34.1763502616205","2.76514134344421","147540738281.817"
Mexico,"1988","87.7862","","","3.80086777212378","","1176.10476838716","1392.41756284271","99399530018.3","3.68","2011000000","","2090","","168767549697.084","","","70","","70.062","0.001856695","49.4","90.32258065","","172350000","2439000000","41.5590529591811","1.98600426519494","80788721","","","","12.4","88.5822372436523","112.158218383789","0.96586000919342","54.2640495300293","","1964380","","","38.9106112419335","2.69670704132817","181611549975.804"
Mexico,"1989","87.0284","","","4.39337855434836","","1232.47927061236","1426.67124088329","94016224827.1","3.574","2785000000","","2370","","195302757594.901","","","85","3.6","70.469","0.010319425","47.1","90.32258065","","96570000","2793000000","42.3719390930837","1.93709506438825","82368931","7.1","","","9.6","88.3604125976563","111.740173339844","0.970619976520538","53.7768211364746","","1964380","","","34.2266025459496","2.6357358145605","221400669713.589"
Mexico,"1990","86.2706","","83.8","3.79337301829529","","1185.04036756694","1473.38866269607","104604453446.9","3.47","2549000000","697600","2790","6280","234010884389.661","527527177196.685","","75","","70.866","0.076153937","44.8","102.1505376","","156250000","3098000000","43.1817340980992","1.89312547323698","83943132","","","0.1","","86.6197662353516","110.664962768555","0.967859983444214","52.6770896911621","","1964380","","","21.7671536616229","2.54352156340849","261253582805.945"
Mexico,"1991","85.5128","","","3.88198642906791","","1295.41108802147","1518.48924105626","114219780588.7","3.369","4742000000","695696.015625","3250","6690","277673744309.893","572432570656.723","","89","","71.248","0.188157016","42.6","97.84946237","","274180000","3030000000","43.9891062012912","1.85244328969512","85512623","","","0.1","","86.3183975219727","109.878517150879","0.975390017032623","51.8245887756348","","1964380","","","24.6323137426242","2.40677869204338","313142768453.485"
Mexico,"1992","84.755","","","3.84378478963766","63.1","1317.63213513368","1503.67808776829","112454855209.2","3.273","4393000000","693792.03125","3770","7000","328048310023.019","609174885150.768","","88","3.6","71.61","0.359054269","40.5","96.90721649","-2018533","320900000","3700000000","44.7928897348183","1.81073986191808","87075138","9.5","","0.1","","87.6414489746094","109.758697509766","0.966319978237152","51.9322395324707","","1964380","","","35.6520872155853","2.35647971314523","363157598242.27"
Mexico,"1993","84.4","","","3.83037712422077","","1312.5689418298","1502.2156392115","131852484881","3.182","4389000000","691887.96875","4490","8360","397579150154.02","740647596912.562","","79","","71.953","0.435689797","38.5","97.91666667","","427580000","3979000000","45.5903906993493","1.76475484875728","88625440","","","0.2","","88.5805130004883","109.621276855469","0.973879992961884","52.6653709411621","","1964380","","","37.6869466231902","2.30202372656417","500736065605.341"
Mexico,"1994","84.045","","","3.9129786459974","","1401.13181094187","1509.93925001442","139914928842.7","3.097","10972500000","689983.984375","5310","8800","478325879258.623","793216766295.509","","90","3.4","72.279","0.631403871","36.6","95.91836735","","431140000","4121819824","46.3779418194912","1.71269903402158","90156400","9.9","","0.2","","90.2368011474609","109.340072631836","0.97545999288559","54.2322692871094","","1964380","","","27.043710539719","2.24435636023302","527813238126.278"
Mexico,"1995","83.69","","","3.63086398223673","66.5","1419.90329061412","1437.64695973966","166734035992.5","3.018","9526290000","688080","4790","8170","438652260121.078","748697804537.724","","90","","72.598","0.751132801","34.7","92.45283019","","391240000","4368120000","47.1531083618406","1.65759774896321","91663285","","","0.2","","93.2042694091797","109.314178466797","0.980549991130829","56.5239715576172","","1964380","","","39.223527929552","2.1809904082938","360073909243.855"
Mexico,"1996","83.335","","","3.71904258174849","","1444.36145499153","1445.93366806144","157582830604.4","2.946","9185600000","686176.015625","4620","8770","430616153376.049","816644882427.094","","93","2.9","72.925","1.097082587","32.9","96.11650485","","291930000","4949000000","47.9163785076777","1.60574453724384","93147044","20.7","","0.2","10.3","94.892448425293","108.801528930664","0.979210019111633","59.0987510681152","","1964380","","","51.0436958161424","2.01652273130125","410975595310.156"
Mexico,"1997","82.98","","85.7","3.90831162532239","68.4","1528.18379410039","1498.0019765566","148844858127.8","2.88","12829800000","684272.03125","4660","9460","440455418957.605","895362923996.814","","91","","73.268","1.839969943","31.2","97.05882353","-2296470","99870000","5545800000","48.6694626919417","1.55944067255811","94611002","","","0.2","","94.9124908447266","108.204536437988","0.981169998645782","61.695671081543","","1964380","","","47.3409742656593","1.91039285255008","500413483109.175"
Mexico,"1998","81.612","","","4.05061354577592","","1643.04647895061","1516.61070800328","160179820334.4","2.821","12756764558","682367.96875","5000","9910","480142949358.168","952152206386.803","","96","3.2","73.625","3.486990721","29.5","94","","19170000","6501246000","49.4129586666324","1.51609270165456","96056321","15.9","","0.2","6","","107.473083496094","0.988499999046326","65.5030212402344","","1964380","","","21.9083074152369","1.86311980666177","526502129378.284"
Mexico,"1999","80.244","","","4.01694897520057","","1689.1858622683","1537.52248349774","167974626592.2","2.766","13880522690","680463.984375","5510","10220","537444615295.741","996524232338.777","","94","","73.988","7.931115889","27.9","95","","36550000","6648625182","50.1478083284035","1.4762100147435","97484832","","","0.2","","94.9376602172852","107.217597961426","0.997560024261475","67.840202331543","","1964380","","","23.3030455805777","1.81935194177948","600232874042.927"
Mexico,"2000","78.876","","88.6","4.02814463460484","70","1800.46793804379","1516.6358551927","152557992414.8","2.716","18382284821","678560","6210","10850","614243644078.559","1073235252932.68","","96","3.7","74.34","14.23448136","26.4","100","","-45340000","7524742980","50.8757143959464","1.4410874716918","98899845","9.1","","0.2","","95.464111328125","107.173240661621","1.00574004650116","70.4952087402344","","1964380","","","31.8721046082041","1.81785641990855","707906744574.644"
Mexico,"2001","77.508","","","4.11749895334563","","1834.15142250925","1548.31613898214","166064500842.5","2.669","30060020323","677013.984375","6740","10920","676202769221.778","1095604356342.78","","95","","74.658","21.69288102","25","97.24625763","","98700000","10146263000","51.5950271354716","1.40396086548011","100298153","","","0.2","","95.9474563598633","106.900520324707","1.0129599571228","72.1460494995117","","1964380","","","26.9649135824928","1.83529856314628","756706300589.791"
Mexico,"2002","76.14","17.6772616136919","","4.07523549399606","","1843.96367447715","1534.72185084022","157273704962.7","2.623","24055125415","675467.96875","7100","10990","721830298288.073","1117965544638.39","","96","4.2","74.922","25.49867503","23.6","99.95948581","-2206114","141640000","11029448100","52.3083196584274","1.37301396068965","101684758","6.7","","0.2","","97.1885223388672","106.933738708496","1.02070999145508","74.4590377807617","","1964380","","","21.1902166578912","1.79851829223948","772106378935.377"
Mexico,"2003","74.971","","95","4.27051150638595","74.5","2001.01822818595","1603.9374852907","158672304324.5","2.579","18223514102","673922.03125","7360","11280","759045771716.463","1162592493945.24","","96","","75.118","29.19810068","22.5","102.455197","","120930000","16653686411","53.0265799017464","1.36378613127152","103081020","","","0.2","","96.9348602294922","106.668647766113","1.03102004528046","77.9189605712891","","1964380","","","17.8497522311981","1.78352404527221","729336319677.449"
Mexico,"2004","73.802","","","4.22244720017614","73","1927.07392279603","1599.16124712209","165905776664.4","2.536","24916054094","672376.015625","7820","11910","817519190073.776","1244336610909.76","","96","4.2","75.243","36.79008756","21.4","108.378798","","140980000","19861747959","53.7642079271586","1.38146701870069","104514932","6","","0.2","","98.4513626098633","105.711639404297","1.02690005302429","79.1639099121094","74.4444444444444","1964380","","","19.1003743688459","1.79681804791156","782240601984.76"
Mexico,"2005","72.633","","","4.39942297926641","73.7","1996.39257329661","1685.09967383393","170823243951.4","2.495","26018159827","670830","8050","12390","853740064016.691","1313762682229.57","","96","4","75.3","44.45889887","20.5","111.6619681","","201910000","22741840920","54.5308279533939","1.4158226663881","106005203","6.7","","0.2","","98.8371505737305","104.64656829834","1.0255800485611","79.8843688964844","72.2222222222222","1964380","","","15.5072117177726","1.82421375296248","877476221382.101"
Mexico,"2006","71.464","","93.4","4.45565776575271","70.9","2020.95287090192","1698.5853580926","170608371156.6","2.456","20677861589","669660","8690","13600","934906034173.901","1462385582249.25","","96","4.5","75.296","51.50184288","19.7","114.86395","","250810000","26542811527","55.330719925924","1.4562076048431","107560153","4.2","","0.2","3.4","98.578483581543","103.355400085449","1.02743005752563","81.6715774536133","68.8888888888889","1964380","","","19.8993670984024","1.85902321221291","975387131716.089"
Mexico,"2007","70.295","19.2298288508557","93.7","4.40155540367489","","2047.53111788384","1662.6025957085","196080704340.3","2.421","33077991459","668490","9250","14050","1009973545443.44","1533815706563.18","","96","","75.255","60.96835755","19","114.4934517","-562404","119340000","26879863159","56.1591100594151","1.48606447529473","109170502","","","0.2","","98.4826736450195","103.259452819824","1.02795004844666","82.7013168334961","70","1964380","","","12.7309682590572","1.88206294519255","1052696282278.88"
Mexico,"2008","69.43","","","4.45111790594276","","2046.69444881834","1621.26497890349","197671888870.4","2.391","32224048190","667320","9780","14710","1083709170199.5","1630569413184.12","20.5913978593753","96","4.1","75.194","67.95405391","18.4","115.9903999","","147810000","26041489177","57.0052064096299","1.49536911114693","110815271","5.5","","0.2","","96.8558578491211","103.501266479492","1.03024995326996","84.2613220214844","76.6666666666667","1964380","","","11.0877796997347","1.88721675715842","1109989063586.62"
Mexico,"2009","68.565","","95.3","4.23203344376671","72.5","1995.29827739281","1599.51669641296","193342945969.3","2.364","19368616146","666150","8820","14310","992380613668.335","1609779367702.41","22.716166968458","96","","75.128","73.97358941","17.9","103.0453297","","189220000","22075734996","57.8532817202089","1.47675759411249","112463887","","","0.2","","94.4142532348633","104.58854675293","1.03268003463745","83.6371383666992","80","1964380","","","12.6718631651835","1.86191456694917","900045350649.351"
Mexico,"2010","67.7","","94.08","4.06956041627212","","2018.82740130081","1531.75694104815","245906482290.8","2.34","20924974772","664980","9040","15080","1031498818234.87","1720422018790.8","22.1706843085048","95","4.7","75.065","80.09564358","17.4","110.879455","","462280000","22080259154","58.6913053319273","1.43814153288358","114092963","4.6","","0.2","","94.0176773071289","105.111961364746","1.03196001052856","84.3125","85.5555555555555","1964380","","","10.1063026248255","1.81796629401583","1057801295584.05"
Mexico,"2011","66.835","","","4.18710449457257","","2216.90610141678","1587.07200237645","291784441992.3","2.317","24726664527","664063.984375","9310","16260","1076966686703.36","1880967839882.46","21.171240094462","98","","75.011","81.75190485","16.9","118.4263217","","973170000","23445660523","59.5156629542941","1.39479253855144","115695473","","","0.2","","94.0703887939453","105.769958496094","1.03111004829407","84.6880798339844","88.8888888888889","1964380","","","11.2094534974383","1.77446054518245","1180489601957.61"
Mexico,"2012","65.97","20.0268948655257","99.6","4.23217530750914","","2253.51442523717","1634.69743184251","349269383310.6","2.294","17748634832","663147.96875","10050","16830","1178346259791.34","1973881601912.17","21.398200692382","99","4.5","74.966","85.89038906","16.4","114.1147174","-422477","407930000","23208649190","60.3277630597495","1.3552892520419","117274155","3.9","","0.2","2.8","100.410583496094","106.396881103516","1.0320600271225","86.2783813476563","87.7777777777778","1964380","","","17.8194909014678","1.73096979379286","1201089987015.45"
Mexico,"2013","64.849","","","4.12649965608452","","2144.08892593167","1616.61360402274","406227127780.5","2.27","47268722927","662232.03125","10270","16870","1220178664785.91","2004429620594.39","20.5366428725254","89","","74.93","89.83415248","15.9","114.0373429","","562390000","23188811955","61.1266550065588","1.31556098414421","118827161","","","0.2","","104.451683044434","106.088600158691","1.029629945755","88.2567977905273","87.7777777777778","1964380","","8.4","10.1550802590893","1.68983556919024","1274443084716.57"
Mexico,"2014","63.728","20.0268948655257","95.6","3.99044614866763","72.3","2157.32394883914","1561.87345835401","442413941891.7","2.243","31769832100","661316.015625","10510","17630","1264972004365.03","2121554563909.1","20.3609830067039","97","4.7","74.908","87.19889276","15.4","108.2013062","","814890000","24802081325","61.9126664780473","1.27767636349717","120355128","3.8","","0.2","","106.367736816406","105.178321838379","1.03171002864838","91.8336029052734","85.5555555555555","1964380","","8.4","11.502114880393","1.65055576289337","1314563967425.24"
Mexico,"2015","62.607","","97.7","","66.9","","1537.2613237258","426905095407.7","2.215","37033334436","660400","10170","17830","1238950509918.89","2173135864192.38","19.6905263836695","97","","74.904","88.37175565","14.8","93.55394864","","321070000","26233171803","62.6859013863525","1.24117772471849","121858258","","","0.2","3.9","101.789169311523","104.117538452148","1.0382399559021","95.2633819580078","92.2222333333333","1964380","","8.4","13.1647980803619","1.61014961859128","1170564619927.69"
Mexico,"2016","61.486","","","","","","","422473342283.2","2.186","35833921205","659483.984375","9410","18300","1160411600547.13","2256695695490.18","20.7730930037114","96","4.9","74.917","90.59237542","14.1","87.87410937","","809300000","28690957406","63.4447264590139","1.20325132906034","123333376","2.2","43.6","0.2","","101.332672119141","103.932769775391","1.04402995109558","97.2714691162109","98.8889","1964375","6.75214757032193","8.4","19.438086689317","1.57086664022431","1077827944342.35"
Mexico,"2017","60.365","","","","","","","455058089428.4","2.157","32005161328","","8940","18970","1115151408163.43","2367563358669.2","21.3335870946672","76","","74.947","91.62670695","13.4","91.81315608","-300000","737480000","32270507679","64.1875171686515","1.16396777921201","124777324","","","0.2","","101.592277526855","103.566780090332","1.04604995250702","99.9046325683594","93.3333666666667","1964375","19.0562399200344","8.4","14.0113385741862","1.52773151252388","1158071006809.62"
Mexico,"2018","","","","","","","","","","36871129000","","9180","19360","1157971294900.79","2443481594799.23","21.041854416617","97","","","93.00775505","12.7","92.5828452","","","35561608333","64.9146264050001","1.12642114890216","126190788","","41.9","0.2","","","","","","96.6666666666667","1964375","19.0562399200344","8.4","","1.48761995074654","1223808885585.61"
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Data from database: World Development Indicators,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
Last Updated: 09/27/2019,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
